"","Group.1","x"
"6390","50648",283
"6391","50649",1
"6392","50651",2
"6393","50652",1
"6394","50655",112
"6395","50658",214
"6396","50659",113
"6397","50661",1
"6398","50662",576
"6399","50665",215
"6400","50666",2
"6401","50668",1
"6402","50669",1
"6403","50672",1
"6404","50674",2
"6405","50675",224
"6406","50676",1
"6407","50677",554
"6408","50680",2
"6409","50682",1
"6410","50701",340
"6411","50702",170
"6412","50703",564
"6413","50704",1
"6414","50707",215
"6415","50801",576
"6416","50833",1
"6417","50841",224
"6418","50846",1
"6419","50849",2
"6420","50851",113
"6421","50854",113
"6422","50863",1
"6423","51001",2
"6424","51005",2
"6425","51012",328
"6426","51019",1
"6427","51020",1
"6428","51023",2
"6429","51024",112
"6430","51025",1
"6431","51026",1
"6432","51027",1
"6433","51028",1
"6434","51031",26
"6435","51035",1
"6436","51038",1
"6437","51040",215
"6438","51041",520
"6439","51046",113
"6440","51047",1
"6441","51049",1
"6442","51050",214
"6443","51052",1
"6444","51053",1
"6445","51054",2
"6446","51056",1
"6447","51058",1
"6448","51060",1
"6449","51101",588
"6450","51102",112
"6451","51103",372
"6452","51104",587
"6453","51105",326
"6454","51106",240
"6455","51108",372
"6456","51109",214
"6457","51201",587
"6458","51232",1
"6459","51234",1
"6460","51237",112
"6461","51238",112
"6462","51240",113
"6463","51243",112
"6464","51245",112
"6465","51246",326
"6466","51247",113
"6467","51248",2
"6468","51249",261
"6469","51250",576
"6470","51301",137
"6471","51331",215
"6472","51334",576
"6473","51338",1
"6474","51342",1
"6475","51346",428
"6476","51347",112
"6477","51351",113
"6478","51355",1
"6479","51360",632
"6480","51364",1
"6481","51401",428
"6482","51430",1
"6483","51436",2
"6484","51439",1
"6485","51442",318
"6486","51445",372
"6487","51446",2
"6488","51448",1
"6489","51449",1
"6490","51450",113
"6491","51454",1
"6492","51455",112
"6493","51458",1
"6494","51462",2
"6495","51463",1
"6496","51465",1
"6497","51466",112
"6498","51501",339
"6499","51503",406
"6500","51510",113
"6501","51521",113
"6502","51527",1
"6503","51529",215
"6504","51531",1
"6505","51534",295
"6506","51537",588
"6507","51546",1
"6508","51548",1
"6509","51551",1
"6510","51553",112
"6511","51555",326
"6512","51562",1
"6513","51566",609
"6514","51573",1
"6515","51577",1
"6516","51579",113
"6517","51601",542
"6518","51631",1
"6519","51632",496
"6520","51650",1
"6521","51652",224
"6522","51653",112
"6523","52001",247
"6524","52002",503
"6525","52003",329
"6526","52031",214
"6527","52039",1
"6528","52040",496
"6529","52041",1
"6530","52042",112
"6531","52043",394
"6532","52044",1
"6533","52046",1
"6534","52049",112
"6535","52052",428
"6536","52053",2
"6537","52057",340
"6538","52060",496
"6539","52064",2
"6540","52068",1
"6541","52069",1
"6542","52076",224
"6543","52077",1
"6544","52078",1
"6545","52101",37
"6546","52132",112
"6547","52136",283
"6548","52142",112
"6549","52144",1
"6550","52146",112
"6551","52147",1
"6552","52149",1
"6553","52151",1
"6554","52155",112
"6555","52157",113
"6556","52160",214
"6557","52161",224
"6558","52162",113
"6559","52166",1
"6560","52168",113
"6561","52172",474
"6562","52175",283
"6563","52203",394
"6564","52205",496
"6565","52208",1
"6566","52209",2
"6567","52210",1
"6568","52211",215
"6569","52213",113
"6570","52214",1
"6571","52216",1
"6572","52218",1
"6573","52222",1
"6574","52223",2
"6575","52224",224
"6576","52227",1
"6577","52233",113
"6578","52240",385
"6579","52241",264
"6580","52245",372
"6581","52246",306
"6582","52247",564
"6583","52248",1
"6584","52251",1
"6585","52253",112
"6586","52301",2
"6587","52302",136
"6588","52310",598
"6589","52314",474
"6590","52316",1
"6591","52317",317
"6592","52318",1
"6593","52320",1
"6594","52322",1
"6595","52323",2
"6596","52324",1
"6597","52327",113
"6598","52328",2
"6599","52333",2
"6600","52334",1
"6601","52336",1
"6602","52338",1
"6603","52339",215
"6604","52342",113
"6605","52347",112
"6606","52349",576
"6607","52353",609
"6608","52356",2
"6609","52358",1
"6610","52361",407
"6611","52362",215
"6612","52401",520
"6613","52402",303
"6614","52403",564
"6615","52404",181
"6616","52405",316
"6617","52501",114
"6618","52531",215
"6619","52536",1
"6620","52537",215
"6621","52540",1
"6622","52544",643
"6623","52551",113
"6624","52553",1
"6625","52554",1
"6626","52555",1
"6627","52556",329
"6628","52561",1
"6629","52565",2
"6630","52567",1
"6631","52571",1
"6632","52577",92
"6633","52584",1
"6634","52590",1
"6635","52591",372
"6636","52594",1
"6637","52601",147
"6638","52619",1
"6639","52623",1
"6640","52625",1
"6641","52626",1
"6642","52627",565
"6643","52632",340
"6644","52635",1
"6645","52637",112
"6646","52639",1
"6647","52641",598
"6648","52645",1
"6649","52653",112
"6650","52655",373
"6651","52656",1
"6652","52657",1
"6653","52659",112
"6654","52701",1
"6655","52722",59
"6656","52726",112
"6657","52730",214
"6658","52731",1
"6659","52732",92
"6660","52733",112
"6661","52739",1
"6662","52742",262
"6663","52747",326
"6664","52748",113
"6665","52750",1
"6666","52751",1
"6667","52753",113
"6668","52758",1
"6669","52761",92
"6670","52766",112
"6671","52772",428
"6672","52776",2
"6673","52778",428
"6674","52801",394
"6675","52802",474
"6676","52803",541
"6677","52804",113
"6678","52806",341
"6679","52807",362
"6680","60001",1
"6681","60002",296
"6682","60004",384
"6683","60005",502
"6684","60007",462
"6685","60008",654
"6686","60010",244
"6687","60012",326
"6688","60013",598
"6689","60014",454
"6690","60015",395
"6691","60016",59
"6692","60018",37
"6693","60020",587
"6694","60021",496
"6695","60022",295
"6696","60025",203
"6697","60026",554
"6698","60030",340
"6699","60031",300
"6700","60033",508
"6701","60035",265
"6702","60040",283
"6703","60041",112
"6704","60042",306
"6705","60043",1
"6706","60044",564
"6707","60045",484
"6708","60046",296
"6709","60047",257
"6710","60048",148
"6711","60050",137
"6712","60051",598
"6713","60053",37
"6714","60056",147
"6715","60060",505
"6716","60061",285
"6717","60062",390
"6718","60064",496
"6719","60067",115
"6720","60068",147
"6721","60069",214
"6722","60070",394
"6723","60071",113
"6724","60072",1
"6725","60073",384
"6726","60074",37
"6727","60076",192
"6728","60077",576
"6729","60079",1
"6730","60081",474
"6731","60083",113
"6732","60084",587
"6733","60085",307
"6734","60087",295
"6735","60089",406
"6736","60090",70
"6737","60091",181
"6738","60093",70
"6739","60095",1
"6740","60096",294
"6741","60097",2
"6742","60098",373
"6743","60099",417
"6744","60101",238
"6745","60102",562
"6746","60103",147
"6747","60104",474
"6748","60106",307
"6749","60107",384
"6750","60108",331
"6751","60110",588
"6752","60112",215
"6753","60115",511
"6754","60118",203
"6755","60119",326
"6756","60120",48
"6757","60121",1
"6758","60123",92
"6759","60124",1
"6760","60126",192
"6761","60130",610
"6762","60131",508
"6763","60133",340
"6764","60134",378
"6765","60135",113
"6766","60136",2
"6767","60137",103
"6768","60139",59
"6769","60140",215
"6770","60142",339
"6771","60143",214
"6772","60144",1
"6773","60145",1
"6774","60148",599
"6775","60150",1
"6776","60152",496
"6777","60153",273
"6778","60154",282
"6779","60155",112
"6780","60156",372
"6781","60160",351
"6782","60162",283
"6783","60163",474
"6784","60164",576
"6785","60165",2
"6786","60169",428
"6787","60171",394
"6788","60172",329
"6789","60173",363
"6790","60174",221
"6791","60175",224
"6792","60176",587
"6793","60177",317
"6794","60178",284
"6795","60179",1
"6796","60181",137
"6797","60183",113
"6798","60184",215
"6799","60185",284
"6800","60187",264
"6801","60188",361
"6802","60189",306
"6803","60190",496
"6804","60191",262
"6805","60192",305
"6806","60193",318
"6807","60194",329
"6808","60195",317
"6809","60196",1
"6810","60201",181
"6811","60202",340
"6812","60301",317
"6813","60302",48
"6814","60304",542
"6815","60305",215
"6816","60401",112
"6817","60402",395
"6818","60403",282
"6819","60404",576
"6820","60406",576
"6821","60408",224
"6822","60409",302
"6823","60410",326
"6824","60411",137
"6825","60415",497
"6826","60416",113
"6827","60417",496
"6828","60419",610
"6829","60420",113
"6830","60422",112
"6831","60423",395
"6832","60425",113
"6833","60426",519
"6834","60428",428
"6835","60429",542
"6836","60430",406
"6837","60431",315
"6838","60432",318
"6839","60433",1
"6840","60435",303
"6841","60436",306
"6842","60438",417
"6843","60439",564
"6844","60440",311
"6845","60441",295
"6846","60442",1
"6847","60443",428
"6848","60445",70
"6849","60446",317
"6850","60447",2
"6851","60448",609
"6852","60449",214
"6853","60450",147
"6854","60451",328
"6855","60452",273
"6856","60453",225
"6857","60455",306
"6858","60456",1
"6859","60457",2
"6860","60458",406
"6861","60459",284
"6862","60461",261
"6863","60462",431
"6864","60463",216
"6865","60464",372
"6866","60465",216
"6867","60466",1
"6868","60467",326
"6869","60468",2
"6870","60469",2
"6871","60471",112
"6872","60473",394
"6873","60474",2
"6874","60475",326
"6875","60476",2
"6876","60477",137
"6877","60478",587
"6878","60480",113
"6879","60481",372
"6880","60482",215
"6881","60487",474
"6882","60490",326
"6883","60491",417
"6884","60499",1
"6885","60501",261
"6886","60502",293
"6887","60503",224
"6888","60504",304
"6889","60505",92
"6890","60506",395
"6891","60510",373
"6892","60513",474
"6893","60514",520
"6894","60515",235
"6895","60516",519
"6896","60517",406
"6897","60518",1
"6898","60520",112
"6899","60521",462
"6900","60523",450
"6901","60525",92
"6902","60526",1
"6903","60527",126
"6904","60532",350
"6905","60534",587
"6906","60538",565
"6907","60540",287
"6908","60541",1
"6909","60542",25
"6910","60543",362
"6911","60544",587
"6912","60545",565
"6913","60546",406
"6914","60548",428
"6915","60550",1
"6916","60551",1
"6917","60552",1
"6918","60554",113
"6919","60555",224
"6920","60556",1
"6921","60558",520
"6922","60559",328
"6923","60560",541
"6924","60561",216
"6925","60563",214
"6926","60564",362
"6927","60565",530
"6928","60585",224
"6929","60586",326
"6930","60601",92
"6931","60602",114
"6932","60603",417
"6933","60604",643
"6934","60605",340
"6935","60606",643
"6936","60607",265
"6937","60608",410
"6938","60609",295
"6939","60610",202
"6940","60611",443
"6941","60612",159
"6942","60613",137
"6943","60614",420
"6944","60615",340
"6945","60616",335
"6946","60617",343
"6947","60618",477
"6948","60619",225
"6949","60620",159
"6950","60621",318
"6951","60622",521
"6952","60623",411
"6953","60624",126
"6954","60625",365
"6955","60626",318
"6956","60628",236
"6957","60629",147
"6958","60630",15
"6959","60631",542
"6960","60632",236
"6961","60633",215
"6962","60634",292
"6963","60636",440
"6964","60637",610
"6965","60638",384
"6966","60639",365
"6967","60640",490
"6968","60641",342
"6969","60642",15
"6970","60643",349
"6971","60644",654
"6972","60645",621
"6973","60646",587
"6974","60647",546
"6975","60649",170
"6976","60651",114
"6977","60652",239
"6978","60653",588
"6979","60654",299
"6980","60655",295
"6981","60656",542
"6982","60657",378
"6983","60659",236
"6984","60660",329
"6985","60661",576
"6986","60666",261
"6987","60670",112
"6988","60706",428
"6989","60707",59
"6990","60712",406
"6991","60714",432
"6992","60803",318
"6993","60804",180
"6994","60805",81
"6995","60827",216
"6996","60901",362
"6997","60911",2
"6998","60914",159
"6999","60915",295
"7000","60918",112
"7001","60921",113
"7002","60924",113
"7003","60927",1
"7004","60936",326
"7005","60938",113
"7006","60940",1
"7007","60942",542
"7008","60950",428
"7009","60952",1
"7010","60953",112
"7011","60954",215
"7012","60955",1
"7013","60957",224
"7014","60959",112
"7015","60963",1
"7016","60964",214
"7017","60967",1
"7018","60970",372
"7019","61008",350
"7020","61010",261
"7021","61012",1
"7022","61015",112
"7023","61016",1
"7024","61018",1
"7025","61019",112
"7026","61021",317
"7027","61024",1
"7028","61025",112
"7029","61028",2
"7030","61030",113
"7031","61032",406
"7032","61036",362
"7033","61044",1
"7034","61046",2
"7035","61048",113
"7036","61051",1
"7037","61053",326
"7038","61054",1
"7039","61059",1
"7040","61060",1
"7041","61061",215
"7042","61063",112
"7043","61064",113
"7044","61065",113
"7045","61068",273
"7046","61071",216
"7047","61072",112
"7048","61073",587
"7049","61074",406
"7050","61075",214
"7051","61080",474
"7052","61081",114
"7053","61084",1
"7054","61085",215
"7055","61088",113
"7056","61101",565
"7057","61102",474
"7058","61103",542
"7059","61104",284
"7060","61107",318
"7061","61108",278
"7062","61109",576
"7063","61111",274
"7064","61112",360
"7065","61114",496
"7066","61115",351
"7067","61201",373
"7068","61231",508
"7069","61232",1
"7070","61235",2
"7071","61237",1
"7072","61239",1
"7073","61240",1
"7074","61241",1
"7075","61242",1
"7076","61244",428
"7077","61250",112
"7078","61252",2
"7079","61254",394
"7080","61260",1
"7081","61264",588
"7082","61265",386
"7083","61270",372
"7084","61273",1
"7085","61281",2
"7086","61282",224
"7087","61284",1
"7088","61301",565
"7089","61310",2
"7090","61312",112
"7091","61317",1
"7092","61318",1
"7093","61319",1
"7094","61326",2
"7095","61336",1
"7096","61341",2
"7097","61342",417
"7098","61345",112
"7099","61350",373
"7100","61353",1
"7101","61354",384
"7102","61356",329
"7103","61361",1
"7104","61362",283
"7105","61364",284
"7106","61367",261
"7107","61369",2
"7108","61373",224
"7109","61374",1
"7110","61377",1
"7111","61379",2
"7112","61401",294
"7113","61402",1
"7114","61410",214
"7115","61411",1
"7116","61414",1
"7117","61415",2
"7118","61418",1
"7119","61422",214
"7120","61427",1
"7121","61434",112
"7122","61440",2
"7123","61443",587
"7124","61447",1
"7125","61448",112
"7126","61450",1
"7127","61452",1
"7128","61455",373
"7129","61458",1
"7130","61462",565
"7131","61465",1
"7132","61472",1
"7133","61473",1
"7134","61474",1
"7135","61484",1
"7136","61490",1
"7137","61491",215
"7138","61501",2
"7139","61520",307
"7140","61523",261
"7141","61525",2
"7142","61528",2
"7143","61529",113
"7144","61530",326
"7145","61531",214
"7146","61534",1
"7147","61537",215
"7148","61542",2
"7149","61544",1
"7150","61545",1
"7151","61546",1
"7152","61547",1
"7153","61548",112
"7154","61550",362
"7155","61552",215
"7156","61554",148
"7157","61568",1
"7158","61570",1
"7159","61571",262
"7160","61602",406
"7161","61603",519
"7162","61604",340
"7163","61605",508
"7164","61606",508
"7165","61607",261
"7166","61610",1
"7167","61611",317
"7168","61613",395
"7169","61614",189
"7170","61615",473
"7171","61616",326
"7172","61701",347
"7173","61702",1
"7174","61704",340
"7175","61705",2
"7176","61710",1
"7177","61723",112
"7178","61726",112
"7179","61727",428
"7180","61729",1
"7181","61734",112
"7182","61736",1
"7183","61738",215
"7184","61739",428
"7185","61740",214
"7186","61741",1
"7187","61744",113
"7188","61745",1
"7189","61748",1
"7190","61752",112
"7191","61754",1
"7192","61755",1
"7193","61759",1
"7194","61760",1
"7195","61761",70
"7196","61764",295
"7197","61769",1
"7198","61773",1
"7199","61777",1
"7200","61791",1
"7201","61801",417
"7202","61802",227
"7203","61810",1
"7204","61813",1
"7205","61817",1
"7206","61818",2
"7207","61820",348
"7208","61821",406
"7209","61822",273
"7210","61826",1
"7211","61832",534
"7212","61833",113
"7213","61834",113
"7214","61842",215
"7215","61844",1
"7216","61846",1
"7217","61847",1
"7218","61853",326
"7219","61854",1
"7220","61856",564
"7221","61857",1
"7222","61858",2
"7223","61859",2
"7224","61866",565
"7225","61872",1
"7226","61873",112
"7227","61874",113
"7228","61876",1
"7229","61880",1
"7230","61883",1
"7231","61884",1
"7232","61910",215
"7233","61911",114
"7234","61914",1
"7235","61919",1
"7236","61920",48
"7237","61932",1
"7238","61937",1
"7239","61938",418
"7240","61943",2
"7241","61944",114
"7242","61951",261
"7243","61953",236
"7244","61956",1
"7245","62002",192
"7246","62009",1
"7247","62010",112
"7248","62012",2
"7249","62014",1
"7250","62016",112
"7251","62017",1
"7252","62018",1
"7253","62024",282
"7254","62025",26
"7255","62032",1
"7256","62033",214
"7257","62034",576
"7258","62035",294
"7259","62037",113
"7260","62040",148
"7261","62044",215
"7262","62046",1
"7263","62048",1
"7264","62049",261
"7265","62052",621
"7266","62056",227
"7267","62060",1
"7268","62061",1
"7269","62062",214
"7270","62063",1
"7271","62075",112
"7272","62080",1
"7273","62082",2
"7274","62084",1
"7275","62086",112
"7276","62088",113
"7277","62089",1
"7278","62092",113
"7279","62095",249
"7280","62201",113
"7281","62203",113
"7282","62204",215
"7283","62205",372
"7284","62206",428
"7285","62207",112
"7286","62208",372
"7287","62215",1
"7288","62218",1
"7289","62220",48
"7290","62221",306
"7291","62223",261
"7292","62225",224
"7293","62226",329
"7294","62230",261
"7295","62231",372
"7296","62232",1
"7297","62233",428
"7298","62234",81
"7299","62236",565
